population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Serbia,Both Sexes,40-44 years,Alcohol use disorders,Number,2010,17189.15413703464,23197.346847939065,12030.728568619135
All Population,Prevalence,Serbia,Both Sexes,40-44 years,Alcohol use disorders,Percent,2010,0.028848478,0.038911678,0.020200489
All Population,Prevalence,Serbia,Both Sexes,40-44 years,Alcohol use disorders,Rate,2010,2874.6311,3879.412224,2011.960927
All Population,Prevalence,Serbia,Both Sexes,45-49 years,Alcohol use disorders,Number,2010,17264.185878459557,21412.501983975544,13326.430385028383
All Population,Prevalence,Serbia,Both Sexes,45-49 years,Alcohol use disorders,Percent,2010,0.028511738,0.035345924,0.022012905
All Population,Prevalence,Serbia,Both Sexes,45-49 years,Alcohol use disorders,Rate,2010,2843.774383,3527.0892609666803,2195.143264
All Population,Prevalence,Serbia,Both Sexes,50-54 years,Alcohol use disorders,Number,2010,17818.570293609522,22065.339177211503,14024.128691850145
All Population,Prevalence,Serbia,Both Sexes,50-54 years,Alcohol use disorders,Percent,2010,0.028532419,0.035341078,0.022459494
All Population,Prevalence,Serbia,Both Sexes,50-54 years,Alcohol use disorders,Rate,2010,2848.315806,3527.165946,2241.770623
All Population,Prevalence,Switzerland,Both Sexes,15-19 years,Alcohol use disorders,Number,2006,9674.440721175331,14122.245765843569,5528.989539464644
All Population,Prevalence,Switzerland,Both Sexes,15-19 years,Alcohol use disorders,Percent,2006,0.022482735,0.032427139,0.012814635
All Population,Prevalence,Switzerland,Both Sexes,15-19 years,Alcohol use disorders,Rate,2006,2129.408933,3108.400491,1216.9674771779398
All Population,Prevalence,Switzerland,Both Sexes,20-24 years,Alcohol use disorders,Number,2006,27284.23799713249,40263.986554229006,16358.589164205732
All Population,Prevalence,Switzerland,Both Sexes,20-24 years,Alcohol use disorders,Percent,2006,0.059399882,0.087297235,0.035483086
All Population,Prevalence,Switzerland,Both Sexes,20-24 years,Alcohol use disorders,Rate,2006,5766.355461,8509.545284,3457.28695
All Population,Prevalence,Switzerland,Both Sexes,25-29 years,Alcohol use disorders,Number,2006,27587.80962047545,37209.53247,19050.19829523364
All Population,Prevalence,Switzerland,Both Sexes,25-29 years,Alcohol use disorders,Percent,2006,0.056365392,0.076121412,0.039050914
All Population,Prevalence,Switzerland,Both Sexes,25-29 years,Alcohol use disorders,Rate,2006,5532.079723,7461.487625098991,3820.064628
All Population,Prevalence,Switzerland,Both Sexes,30-34 years,Alcohol use disorders,Number,2006,23753.55305649645,33841.026857555764,14986.431478355607
All Population,Prevalence,Switzerland,Both Sexes,30-34 years,Alcohol use disorders,Percent,2006,0.045781764,0.065170882,0.028979281
All Population,Prevalence,Switzerland,Both Sexes,30-34 years,Alcohol use disorders,Rate,2006,4520.046426,6439.584516898431,2851.757203
All Population,Prevalence,Switzerland,Both Sexes,35-39 years,Alcohol use disorders,Number,2006,24091.75160078101,32109.599538649836,17113.69700253401
All Population,Prevalence,Switzerland,Both Sexes,35-39 years,Alcohol use disorders,Percent,2006,0.040141919,0.053362709,0.028542326
All Population,Prevalence,Switzerland,Both Sexes,35-39 years,Alcohol use disorders,Rate,2006,3980.200385,5304.829742,2827.355376
All Population,Prevalence,Switzerland,Both Sexes,40-44 years,Alcohol use disorders,Number,2006,23400.22372125756,30522.30839418235,17431.758212987625
All Population,Prevalence,Switzerland,Both Sexes,40-44 years,Alcohol use disorders,Percent,2006,0.036060921,0.047015048,0.026856249
All Population,Prevalence,Switzerland,Both Sexes,40-44 years,Alcohol use disorders,Rate,2006,3583.152071,4673.719099,2669.232623
All Population,Prevalence,Switzerland,Both Sexes,45-49 years,Alcohol use disorders,Number,2006,19493.373899538223,25269.23632954732,15149.460267998693
All Population,Prevalence,Switzerland,Both Sexes,45-49 years,Alcohol use disorders,Percent,2006,0.033548523,0.043529736,0.026093798
All Population,Prevalence,Switzerland,Both Sexes,45-49 years,Alcohol use disorders,Rate,2006,3340.01015,4329.651001,2595.720542
All Population,Prevalence,Switzerland,Both Sexes,50-54 years,Alcohol use disorders,Number,2006,15947.14680285134,20799.955696524416,12493.785101332864
All Population,Prevalence,Switzerland,Both Sexes,50-54 years,Alcohol use disorders,Percent,2006,0.03129378,0.040790085,0.024525259
All Population,Prevalence,Switzerland,Both Sexes,50-54 years,Alcohol use disorders,Rate,2006,3120.0801596763204,4069.538576,2444.42542
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Number,2007,10728.330055937511,16676.48573928641,6414.421709581615
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Percent,2007,0.010969407,0.01709497,0.006507289
All Population,Prevalence,Netherlands,Both Sexes,15-19 years,Alcohol use disorders,Rate,2007,1072.941383,1667.8170399802998,641.5069695
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Number,2007,25574.31275134173,39903.68344119335,15414.996641310663
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Percent,2007,0.026634083,0.041367129,0.01607604
All Population,Prevalence,Netherlands,Both Sexes,20-24 years,Alcohol use disorders,Rate,2007,2640.16067,4119.451288,1591.365064
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Number,2007,25873.35238838327,36074.817108153504,17697.642053975786
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Percent,2007,0.026164096,0.036425875,0.017977249
All Population,Prevalence,Netherlands,Both Sexes,25-29 years,Alcohol use disorders,Rate,2007,2607.4336553449903,3635.504624,1783.511731
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Number,2007,24677.095220103816,34806.16516901516,15407.231987621024
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Percent,2007,0.023085404,0.032565969,0.014405196
All Population,Prevalence,Netherlands,Both Sexes,30-34 years,Alcohol use disorders,Rate,2007,2305.75754,3252.189006,1439.607904
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Number,2007,28263.587876796464,37250.76577371474,20142.963023675795
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Percent,2007,0.021794488,0.028727887,0.015535044
All Population,Prevalence,Netherlands,Both Sexes,35-39 years,Alcohol use disorders,Rate,2007,2178.747542,2871.539689,1552.755134
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Number,2007,26801.765553160654,35328.23985459666,19355.986510397823
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Percent,2007,0.020448192,0.026951428,0.014765601
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Rate,2007,2044.512612,2694.935594,1476.528047
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Number,2007,23408.091953677053,30298.24491640073,18158.619983651595
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Percent,2007,0.018929612,0.024500963,0.014683839
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Rate,2007,1892.817716,2449.967082,1468.336576
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Number,2007,19518.44804474104,25130.275096305137,15168.72373151434
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Percent,2007,0.017233134,0.022187531,0.013392473
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Rate,2007,1723.284603,2218.753051,1339.2472598710099
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Number,2010,8836.776278475827,13933.101683014407,5005.102207422262
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Percent,2010,0.015864504,0.025058532,0.009030472
All Population,Prevalence,Greece,Both Sexes,15-19 years,Alcohol use disorders,Rate,2010,1500.287485,2365.529852,849.7547029746399
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Number,2010,25496.43956044426,40089.04426556011,14731.616158482862
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Percent,2010,0.039694864,0.061929859,0.022759871
All Population,Prevalence,Greece,Both Sexes,20-24 years,Alcohol use disorders,Rate,2010,3850.274535,6053.936507,2224.6544038615602
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Number,2010,30068.80902448199,42766.05396962722,19809.532834327365
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Percent,2010,0.03912154,0.055434469,0.02578985
All Population,Prevalence,Greece,Both Sexes,25-29 years,Alcohol use disorders,Rate,2010,3838.269203,5459.066494,2528.6774655670497
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Number,2010,27881.526473449914,41882.79352,16513.10947676513
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Percent,2010,0.033177629,0.049691951,0.019714678
All Population,Prevalence,Greece,Both Sexes,30-34 years,Alcohol use disorders,Rate,2010,3275.550061,4920.433141,1939.9768806353902
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Number,2010,22820.38546798476,32136.284940917933,14657.141754688497
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Percent,2010,0.027359913,0.038469341,0.01759843
All Population,Prevalence,Greece,Both Sexes,35-39 years,Alcohol use disorders,Rate,2010,2712.595395,3819.9503105554604,1742.2534465515698
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Number,2010,18897.045045718045,27296.650117353856,11912.754249865617
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Percent,2010,0.022230405,0.032163071,0.01400268
All Population,Prevalence,Greece,Both Sexes,40-44 years,Alcohol use disorders,Rate,2010,2208.856645,3190.678059,1392.469898
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Number,2010,14862.588897120664,20413.21863488304,10474.208104516663
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Percent,2010,0.019402523,0.026659562,0.013693393
All Population,Prevalence,Greece,Both Sexes,45-49 years,Alcohol use disorders,Rate,2010,1931.568909,2652.938779,1361.247011
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Number,2010,12520.151422723242,17897.749801834576,8460.054775508741
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Percent,2010,0.016959172,0.024248513,0.01145522
All Population,Prevalence,Greece,Both Sexes,50-54 years,Alcohol use disorders,Rate,2010,1690.622361,2416.770772,1142.3789771312001
All Population,Prevalence,Iceland,Both Sexes,15-19 years,Alcohol use disorders,Number,2012,342.2170077263136,520.1417711646615,194.8145090204626
All Population,Prevalence,Iceland,Both Sexes,15-19 years,Alcohol use disorders,Percent,2012,0.01557365,0.023794275,0.008942053
All Population,Prevalence,Iceland,Both Sexes,15-19 years,Alcohol use disorders,Rate,2012,1476.599058,2244.309406,840.5862772
All Population,Prevalence,Iceland,Both Sexes,20-24 years,Alcohol use disorders,Number,2012,930.5917496,1421.1293942079033,562.3385222
All Population,Prevalence,Iceland,Both Sexes,20-24 years,Alcohol use disorders,Percent,2012,0.04018621,0.061372991,0.0242512
All Population,Prevalence,Iceland,Both Sexes,20-24 years,Alcohol use disorders,Rate,2012,3879.9989475451803,5925.241177289399,2344.608014
All Population,Prevalence,Iceland,Both Sexes,25-29 years,Alcohol use disorders,Number,2012,944.9214478,1282.290090293921,656.0557938830607
All Population,Prevalence,Iceland,Both Sexes,25-29 years,Alcohol use disorders,Percent,2012,0.042941883,0.058122543,0.029744872
All Population,Prevalence,Iceland,Both Sexes,25-29 years,Alcohol use disorders,Rate,2012,4189.932058,5685.878302,2909.055784
All Population,Prevalence,Iceland,Both Sexes,30-34 years,Alcohol use disorders,Number,2012,891.4241225512075,1223.2519985098731,592.6894960708273
All Population,Prevalence,Iceland,Both Sexes,30-34 years,Alcohol use disorders,Percent,2012,0.040151609,0.054822989,0.026683192
All Population,Prevalence,Iceland,Both Sexes,30-34 years,Alcohol use disorders,Rate,2012,3945.802043,5414.605811308839,2623.482319
All Population,Prevalence,Iceland,Both Sexes,35-39 years,Alcohol use disorders,Number,2012,772.0550348977104,1009.5222879054206,557.9573580398763
All Population,Prevalence,Iceland,Both Sexes,35-39 years,Alcohol use disorders,Percent,2012,0.035810339,0.046633628,0.025922176
All Population,Prevalence,Iceland,Both Sexes,35-39 years,Alcohol use disorders,Rate,2012,3539.9325836987196,4628.73847,2558.278028
All Population,Prevalence,Iceland,Both Sexes,40-44 years,Alcohol use disorders,Number,2012,635.6404679191062,851.0552201599494,468.8879815499246
All Population,Prevalence,Iceland,Both Sexes,40-44 years,Alcohol use disorders,Percent,2012,0.031720391,0.042409598,0.023417584
All Population,Prevalence,Iceland,Both Sexes,40-44 years,Alcohol use disorders,Rate,2012,3144.1017616324298,4209.619041,2319.2851984795398
All Population,Prevalence,Iceland,Both Sexes,45-49 years,Alcohol use disorders,Number,2012,644.1564058529804,826.0160635958522,506.2334557289944
All Population,Prevalence,Iceland,Both Sexes,45-49 years,Alcohol use disorders,Percent,2012,0.029399268,0.037679266,0.023121443
All Population,Prevalence,Iceland,Both Sexes,45-49 years,Alcohol use disorders,Rate,2012,2920.521227,3745.0492238380602,2295.196539
All Population,Prevalence,Iceland,Both Sexes,50-54 years,Alcohol use disorders,Number,2012,584.8025775018393,753.3295954150522,455.3143652544813
All Population,Prevalence,Iceland,Both Sexes,50-54 years,Alcohol use disorders,Percent,2012,0.027584429,0.035581186,0.021468118
All Population,Prevalence,Iceland,Both Sexes,50-54 years,Alcohol use disorders,Rate,2012,2745.1862891534397,3536.287554,2137.341388
All Population,Prevalence,Spain,Both Sexes,15-19 years,Alcohol use disorders,Number,2008,33443.84468764237,50682.40531033821,18967.73227830595
All Population,Prevalence,Spain,Both Sexes,15-19 years,Alcohol use disorders,Percent,2008,0.015206583,0.023377353,0.008586642
All Population,Prevalence,Spain,Both Sexes,15-19 years,Alcohol use disorders,Rate,2008,1426.3625503174899,2161.578179,808.9638987
All Population,Prevalence,Spain,Both Sexes,20-24 years,Alcohol use disorders,Number,2008,99926.64178783823,158738.31563204425,57980.63812
All Population,Prevalence,Spain,Both Sexes,20-24 years,Alcohol use disorders,Percent,2008,0.036884003,0.057750944,0.021436789
All Population,Prevalence,Spain,Both Sexes,20-24 years,Alcohol use disorders,Rate,2008,3550.8223568660296,5640.653483,2060.300861
All Population,Prevalence,Spain,Both Sexes,25-29 years,Alcohol use disorders,Number,2008,128562.94483744036,179281.1990538103,86488.72935336566
All Population,Prevalence,Spain,Both Sexes,25-29 years,Alcohol use disorders,Percent,2008,0.035740719,0.049483769,0.02422375
All Population,Prevalence,Spain,Both Sexes,25-29 years,Alcohol use disorders,Rate,2008,3479.2606653018997,4851.833665,2340.618709
All Population,Prevalence,Spain,Both Sexes,30-34 years,Alcohol use disorders,Number,2008,122985.01304056022,177625.4166281004,74482.79065055885
All Population,Prevalence,Spain,Both Sexes,30-34 years,Alcohol use disorders,Percent,2008,0.030430174,0.043955254,0.018417673
All Population,Prevalence,Spain,Both Sexes,30-34 years,Alcohol use disorders,Rate,2008,2982.2780750257903,4307.259661,1806.141968
All Population,Prevalence,Spain,Both Sexes,35-39 years,Alcohol use disorders,Number,2008,101597.37827559782,136853.08987084113,69321.13019728752
All Population,Prevalence,Spain,Both Sexes,35-39 years,Alcohol use disorders,Percent,2008,0.026420906,0.03569029,0.018052296
