population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2011,973628.044619715,1238638.9881784408,685711.9974889513
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2011,394160.70378422015,526108.421093803,260866.68314746933
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2011,0.0083168892140621,0.0110374203099733,0.0055880717192478
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2011,0.002867111684036,0.0039338022919583,0.0018187390499798
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2011,2869.38438268655,3650.39954231606,2020.86547063678
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2011,1182.59872154792,1578.48090945598,782.67722536219
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2011,1024755.9111972612,1288491.500260522,771830.1184506433
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2011,416020.8641956376,544833.6306275013,293366.3865884526
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2011,0.0092531487211581,0.0122621377676575,0.0067079466511979
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2011,0.0030881427466112,0.0041541493747772,0.0021638373598608
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2011,3073.01983861625,3863.9054421876,2314.55046038157
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2011,1258.65010184585,1648.36661739125,887.5651779427601
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2011,950648.1464067006,1172856.0266179454,753237.4254503035
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2011,391823.1129798613,511895.5574477555,288326.86781383085
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2011,0.0093539691119735,0.0121391630241302,0.006811907778771
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2011,0.0031046308009483,0.0040926405584111,0.002145613158426
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2011,2932.46944461879,3617.9152865278,2323.5155330869998
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2011,1204.21295220716,1573.2386376287402,886.13187223741
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2011,907208.5181864456,1129407.6473685254,716098.9022823654
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2011,350407.83331065124,463135.357610876,254998.2005490352
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2011,0.0095707093918441,0.0127254947277164,0.0069719011078846
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2011,0.003008048717592,0.0040704616917187,0.0020712771156061
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2011,2847.9674361683997,3545.5092598723504,2248.02381579598
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2011,1090.01673782863,1440.67924197503,793.2251516426901
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2012,309288.1028813465,476311.7111437549,175793.1530673023
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2012,132671.14025251236,210014.38939559384,72143.32083625156
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2012,0.0032977529726414,0.0050264983979348,0.0018083088108373
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2012,0.0013252679435389,0.002131271328445,0.0006998933081107
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2012,1084.88546578777,1670.75179352308,616.62713493019
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2012,488.66852886284,773.54745358066,265.72599280621
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2012,710586.9218676196,947576.1977466858,489201.82354585786
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2012,291647.455688119,405162.1466396089,188042.2941715366
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2012,0.0063760474775533,0.0089352967159195,0.004242574952035
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2012,0.0023248339954855,0.0034108776778145,0.0014642429359246
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2012,2180.97246165504,2908.3529811857697,1501.4851420861198
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2012,924.22155717994,1283.94602035571,595.90007917215
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2012,966296.0846301416,1229195.8636082234,673998.3962493818
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2012,392786.11892246624,526950.9186847785,258670.54243638035
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2012,0.0082603815420171,0.0110142959708728,0.0055540101225362
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2012,0.0028493177154749,0.0039351596786858,0.0017997861674097
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2012,2841.18574186056,3614.18598003985,1981.7472759331201
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2012,1175.49172625487,1577.00696438977,774.1237987074701
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2012,1022369.8478544188,1283455.3774916776,769673.2612259416
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2012,416471.6285528807,547481.9967635107,291838.4926708115
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2012,0.0092044381211869,0.0121875347204065,0.0066703339198457
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2012,0.0030732872526627,0.0041542765635161,0.0021431506849213
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2012,3050.7049410492,3829.77223941719,2296.66986555122
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2012,1253.70340181735,1648.0835541214299,878.5206145109299
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2012,941783.8939431688,1169650.9690376858,746099.1041805617
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2012,392778.6670674464,513420.2344896837,287894.6754959038
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2012,0.0092801979549993,0.0120345287728637,0.0067500345271539
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2012,0.0031076647640913,0.0041078682877684,0.0021383426130245
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2012,2900.21480720646,3601.92936137766,2297.6053036202397
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2012,1205.04337594034,1575.17122114805,883.25971027154
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Number,2012,905699.8948579682,1129054.8171636986,714765.8594087067
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Number,2012,352311.3103581025,467111.791463841,255605.8479852213
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2012,0.0095624259168357,0.012723118819013,0.0069521237285593
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2012,0.0030132804451736,0.0040916812971574,0.0020748214654204
All Population,Incidence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2012,2836.96970216988,3536.5956500245397,2238.8973420449797
All Population,Incidence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2012,1092.64949668424,1448.68884089886,792.7295915272199
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Number,2013,300725.37531049974,465144.1009653551,169665.15436134144
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Number,2013,129292.8431452074,205581.4128618785,70254.43114432425
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2013,0.0032709975727731,0.0050208226674539,0.0017883457763604
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2013,0.0013158375479445,0.0021258032886395,0.0006885934964796
All Population,Incidence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2013,1073.16520120166,1659.90802134621,605.46516677916
All Population,Incidence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2013,485.31753624858004,771.67662464175,263.70916289014
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Number,2013,683522.7293238582,913933.7096379596,468889.9864325087
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Number,2013,280938.489918015,392136.6289392499,178707.2019293352
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2013,0.0063368792615073,0.008908917460888,0.0041888830841335
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2013,0.0023056720895101,0.0034066841902718,0.0014467052250322
All Population,Incidence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2013,2156.01392345539,2882.79192272634,1479.00471476247
All Population,Incidence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2013,915.4126331952899,1277.74170130394,582.30123731652
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Number,2013,956339.0741173654,1220565.3019430654,661202.8092536309
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Number,2013,389312.3024306365,525994.8154543303,254761.8950274244
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2013,0.0082076101752728,0.0109931122371443,0.0055035911807882
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2013,0.0028248499250825,0.0039168713130873,0.0017757207570034
All Population,Incidence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2013,2812.2820694167604,3589.28543871823,1944.3823378524498
All Population,Incidence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2013,1165.46098000678,1574.6392530380301,762.6654641871901
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Number,2013,1023352.04709954,1291697.2095462284,769786.8745884923
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Number,2013,418349.9255725431,553213.4570085272,291175.2999102867
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2013,0.0091745807685883,0.0121379769425964,0.0066473595130902
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2013,0.003066235326646,0.0041697802502853,0.0021273898717887
All Population,Incidence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2013,3034.1687126504603,3829.79373572491,2282.3653471992297
All Population,Incidence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2013,1251.7761729921801,1655.3114551512701,871.24744218066
All Population,Incidence,European Region,Male,35-39 years,Alcohol use disorders,Number,2013,934633.8993806072,1168258.19598249,739802.9500219439
All Population,Incidence,European Region,Female,35-39 years,Alcohol use disorders,Number,2013,394740.114121508,516383.7736923456,288214.16619894427
